name	symbol
piR-hsa-9059	SLC24A4
piR-hsa-27032	SLC24A4
piR-hsa-9059	SLC24A4
piR-hsa-27032	SLC24A4
piR-hsa-30937	ITPK1
piR-hsa-21434	ITPK1
piR-hsa-21000	ITPK1-AS1
piR-hsa-28001	DDX24
piR-hsa-23848	IFI27L1
piR-hsa-23848	IFI27L1
piR-hsa-17971	CLMN
piR-hsa-7637	TCL6
piR-hsa-15406	C14orf132
piR-hsa-22415	PAPOLA
piR-hsa-22415	PAPOLA
piR-hsa-23387	MEG3
piR-hsa-21000	MEG3
piR-hsa-1861	SNORD113-9
piR-hsa-26570	SNORD114-1
piR-hsa-26606	SNORD114-1
piR-hsa-22905	SNORD114-1
piR-hsa-26522	SNORD114-3
piR-hsa-27065	SNORD114-22
piR-hsa-23523	SNORD114-22
piR-hsa-26441	SNORD114-23
piR-hsa-10879	HSP90AA1
piR-hsa-10879	HSP90AA1
piR-hsa-28982	WDR20
piR-hsa-16416	TECPR2
piR-hsa-3979	TRAF3
piR-hsa-31803	TRAF3
piR-hsa-3979	TRAF3
piR-hsa-31803	TRAF3
piR-hsa-3979	TRAF3
piR-hsa-31803	TRAF3
piR-hsa-3979	TRAF3
piR-hsa-31803	TRAF3
piR-hsa-18280	CDC42BPB
piR-hsa-4360	TNFAIP2
piR-hsa-21000	LINC00605
piR-hsa-3914	EIF5
piR-hsa-3914	EIF5
piR-hsa-21000	APOPT1
piR-hsa-12399	APOPT1
piR-hsa-15049	ZBTB42
piR-hsa-30550	ZBTB42
piR-hsa-11809	BRF1
piR-hsa-11809	BRF1
piR-hsa-11809	BRF1
piR-hsa-11809	BRF1
piR-hsa-11809	BRF1
piR-hsa-11809	BRF1
piR-hsa-5729	BTBD6
piR-hsa-12399	PACS2
piR-hsa-21000	PACS2
piR-hsa-23387	PACS2
piR-hsa-12399	PACS2
piR-hsa-21000	PACS2
piR-hsa-23387	PACS2
piR-hsa-12399	PACS2
piR-hsa-21000	PACS2
piR-hsa-23387	PACS2
piR-hsa-8107	MTA1
piR-hsa-8107	MTA1
piR-hsa-23605	HERC2P3
piR-hsa-23749	GOLGA8CP
piR-hsa-1803	GOLGA8CP
piR-hsa-2709	GOLGA8CP
piR-hsa-27769	GOLGA8CP
piR-hsa-8996	GOLGA8CP
piR-hsa-21879	GOLGA8CP
piR-hsa-12761	GOLGA8CP
piR-hsa-15227	GOLGA8CP
piR-hsa-25834	GOLGA8CP
piR-hsa-30258	GOLGA8CP
piR-hsa-29335	GOLGA8CP
piR-hsa-29856	GOLGA8CP
piR-hsa-29808	GOLGA8CP
piR-hsa-27524	GOLGA8CP
piR-hsa-14614	GOLGA8CP
piR-hsa-30289	LOC646214
piR-hsa-23999	LOC646214
piR-hsa-10337	LOC646214
piR-hsa-20665	GOLGA8DP
piR-hsa-14614	GOLGA8DP
piR-hsa-27524	GOLGA8DP
piR-hsa-29808	GOLGA8DP
piR-hsa-29856	GOLGA8DP
piR-hsa-29335	GOLGA8DP
piR-hsa-25834	GOLGA8DP
piR-hsa-30258	GOLGA8DP
piR-hsa-15227	GOLGA8DP
piR-hsa-12761	GOLGA8DP
piR-hsa-21879	GOLGA8DP
piR-hsa-8996	GOLGA8DP
piR-hsa-27769	GOLGA8DP
piR-hsa-2709	GOLGA8DP
piR-hsa-1803	GOLGA8DP
piR-hsa-23749	GOLGA8DP
piR-hsa-8302	CYFIP1
piR-hsa-8302	CYFIP1
piR-hsa-32001	NIPA2
piR-hsa-32001	NIPA2
piR-hsa-32001	NIPA2
piR-hsa-32001	NIPA2
piR-hsa-32001	NIPA2
piR-hsa-32001	NIPA2
piR-hsa-6168	NIPA1
piR-hsa-28159	NIPA1
piR-hsa-13063	NIPA1
piR-hsa-6168	NIPA1
piR-hsa-28159	NIPA1
piR-hsa-13063	NIPA1
piR-hsa-21000	LOC283683
piR-hsa-12399	LOC283683
piR-hsa-22415	LOC283683
piR-hsa-19030	WHAMMP3
piR-hsa-15424	WHAMMP3
piR-hsa-14473	GOLGA8I
piR-hsa-1931	GOLGA8I
piR-hsa-23605	HERC2P2
piR-hsa-14275	HERC2P2
piR-hsa-1109	HERC2P7
piR-hsa-23749	GOLGA8EP
piR-hsa-1803	GOLGA8EP
piR-hsa-2709	GOLGA8EP
piR-hsa-27769	GOLGA8EP
piR-hsa-8996	GOLGA8EP
piR-hsa-21879	GOLGA8EP
piR-hsa-12761	GOLGA8EP
piR-hsa-15227	GOLGA8EP
piR-hsa-25834	GOLGA8EP
piR-hsa-30258	GOLGA8EP
piR-hsa-29335	GOLGA8EP
piR-hsa-29856	GOLGA8EP
piR-hsa-29808	GOLGA8EP
piR-hsa-27524	GOLGA8EP
piR-hsa-14614	GOLGA8EP
piR-hsa-20665	GOLGA8EP
piR-hsa-23749	GOLGA8S
piR-hsa-1803	GOLGA8S
piR-hsa-2709	GOLGA8S
piR-hsa-27769	GOLGA8S
piR-hsa-8996	GOLGA8S
piR-hsa-26810	GOLGA8S
piR-hsa-31970	GOLGA8S
piR-hsa-21053	GOLGA8S
piR-hsa-27524	GOLGA8S
piR-hsa-22268	MAGEL2
piR-hsa-9254	NPAP1
piR-hsa-12659	NPAP1
piR-hsa-13917	NPAP1
piR-hsa-15145	NPAP1
piR-hsa-12444	NPAP1
piR-hsa-15421	NPAP1
piR-hsa-26904	NPAP1
piR-hsa-15221	NPAP1
piR-hsa-18565	NPAP1
piR-hsa-2932	NPAP1
piR-hsa-4188	NPAP1
piR-hsa-23702	NPAP1
piR-hsa-27332	NPAP1
piR-hsa-12301	NPAP1
piR-hsa-27953	NPAP1
piR-hsa-27952	NPAP1
piR-hsa-22732	NPAP1
piR-hsa-30500	NPAP1
piR-hsa-23000	NPAP1
piR-hsa-22748	NPAP1
piR-hsa-30811	NPAP1
piR-hsa-944	NPAP1
piR-hsa-27521	NPAP1
piR-hsa-1720	SNRPN
piR-hsa-1720	SNRPN
piR-hsa-1720	SNRPN
piR-hsa-1720	SNRPN
piR-hsa-1720	SNURF
piR-hsa-1720	SNRPN
piR-hsa-1720	SNURF
piR-hsa-28851	SNORD107
piR-hsa-28851	PAR-SN
piR-hsa-729	HERC2
piR-hsa-23605	HERC2
piR-hsa-14275	HERC2
piR-hsa-23749	GOLGA8F
piR-hsa-1803	GOLGA8F
piR-hsa-2709	GOLGA8F
piR-hsa-27769	GOLGA8F
piR-hsa-8996	GOLGA8F
piR-hsa-21879	GOLGA8F
piR-hsa-12761	GOLGA8F
piR-hsa-15227	GOLGA8F
piR-hsa-25834	GOLGA8F
piR-hsa-30258	GOLGA8F
piR-hsa-29335	GOLGA8F
piR-hsa-29856	GOLGA8F
piR-hsa-1809	GOLGA8F
piR-hsa-23749	GOLGA8G
piR-hsa-1803	GOLGA8G
piR-hsa-2709	GOLGA8G
piR-hsa-27769	GOLGA8G
piR-hsa-8996	GOLGA8G
piR-hsa-21879	GOLGA8G
piR-hsa-12761	GOLGA8G
piR-hsa-15227	GOLGA8G
piR-hsa-25834	GOLGA8G
piR-hsa-30258	GOLGA8G
piR-hsa-29335	GOLGA8G
piR-hsa-29856	GOLGA8G
piR-hsa-1809	GOLGA8G
piR-hsa-27524	GOLGA8G
piR-hsa-14614	GOLGA8G
piR-hsa-20665	GOLGA8G
piR-hsa-15424	WHAMMP2
piR-hsa-19030	WHAMMP2
piR-hsa-17461	LOC100289656
piR-hsa-13641	LOC646278
piR-hsa-12964	GOLGA8T
piR-hsa-2716	GOLGA8T
piR-hsa-12761	GOLGA8T
piR-hsa-3174	GOLGA8T
piR-hsa-27032	DKFZP434L187
piR-hsa-21188	CHRFAM7A
piR-hsa-8869	CHRFAM7A
piR-hsa-21188	CHRFAM7A
piR-hsa-8869	CHRFAM7A
piR-hsa-31976	LOC100288637
piR-hsa-24935	LOC100288637
piR-hsa-29133	LOC100288637
piR-hsa-851	LOC100288637
piR-hsa-5299	LOC100288637
piR-hsa-31976	LOC100288637
piR-hsa-24935	LOC100288637
piR-hsa-29133	LOC100288637
piR-hsa-851	LOC100288637
piR-hsa-5299	LOC100288637
piR-hsa-31976	LOC100288637
piR-hsa-24935	LOC100288637
piR-hsa-29133	LOC100288637
piR-hsa-851	LOC100288637
piR-hsa-5299	LOC100288637
piR-hsa-13585	FAN1
piR-hsa-25649	KLF13
piR-hsa-17914	KLF13
piR-hsa-28341	KLF13
piR-hsa-5305	KLF13
piR-hsa-4904	KLF13
piR-hsa-25388	KLF13
piR-hsa-8869	CHRNA7
piR-hsa-21188	CHRNA7
piR-hsa-2940	CHRNA7
piR-hsa-8869	CHRNA7
piR-hsa-21188	CHRNA7
piR-hsa-2940	CHRNA7
piR-hsa-8869	CHRNA7
piR-hsa-21188	CHRNA7
piR-hsa-2940	CHRNA7
piR-hsa-21053	GOLGA8O
piR-hsa-3174	GOLGA8O
piR-hsa-12761	GOLGA8O
piR-hsa-2716	GOLGA8O
piR-hsa-12964	GOLGA8O
piR-hsa-5299	WHAMMP1
piR-hsa-12399	WHAMMP1
piR-hsa-19119	ARHGAP11A
piR-hsa-22415	ARHGAP11A
piR-hsa-2988	GREM1
piR-hsa-2988	GREM1
piR-hsa-2988	GREM1
piR-hsa-362	FMN1
piR-hsa-9537	FMN1
piR-hsa-362	FMN1
piR-hsa-9537	FMN1
piR-hsa-30344	EMC4
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-21000	SLC12A6
piR-hsa-23387	SLC12A6
piR-hsa-29334	GOLGA8A
piR-hsa-30258	GOLGA8A
piR-hsa-21910	GOLGA8A
piR-hsa-2716	GOLGA8A
piR-hsa-27406	GOLGA8A
piR-hsa-12174	GOLGA8A
piR-hsa-339	GOLGA8A
piR-hsa-4057	GOLGA8A
piR-hsa-3774	GOLGA8A
piR-hsa-16560	GOLGA8A
piR-hsa-20698	GOLGA8A
piR-hsa-29334	GOLGA8A
piR-hsa-30258	GOLGA8A
piR-hsa-21910	GOLGA8A
piR-hsa-2716	GOLGA8A
piR-hsa-27406	GOLGA8A
piR-hsa-12174	GOLGA8A
piR-hsa-339	GOLGA8A
piR-hsa-4057	GOLGA8A
piR-hsa-3774	GOLGA8A
piR-hsa-16560	GOLGA8A
piR-hsa-14790	GOLGA8A
piR-hsa-20698	GOLGA8A
piR-hsa-14614	GOLGA8B
piR-hsa-27525	GOLGA8B
piR-hsa-29334	GOLGA8B
piR-hsa-30258	GOLGA8B
piR-hsa-14370	GOLGA8B
piR-hsa-21910	GOLGA8B
piR-hsa-2716	GOLGA8B
piR-hsa-27406	GOLGA8B
piR-hsa-12174	GOLGA8B
piR-hsa-339	GOLGA8B
piR-hsa-4057	GOLGA8B
piR-hsa-3774	GOLGA8B
piR-hsa-16560	GOLGA8B
piR-hsa-14790	GOLGA8B
piR-hsa-20698	GOLGA8B
piR-hsa-14614	GOLGA8B
piR-hsa-27525	GOLGA8B
piR-hsa-29334	GOLGA8B
piR-hsa-30258	GOLGA8B
piR-hsa-14370	GOLGA8B
piR-hsa-21910	GOLGA8B
piR-hsa-2716	GOLGA8B
piR-hsa-27406	GOLGA8B
piR-hsa-12174	GOLGA8B
piR-hsa-339	GOLGA8B
piR-hsa-4057	GOLGA8B
piR-hsa-3774	GOLGA8B
piR-hsa-16560	GOLGA8B
piR-hsa-20698	GOLGA8B
piR-hsa-15405	ZNF770
piR-hsa-15404	ZNF770
piR-hsa-14961	CSNK1A1P1
piR-hsa-21000	SPRED1
piR-hsa-15405	SPRED1
piR-hsa-15404	SPRED1
piR-hsa-9206	GPR176
piR-hsa-9206	GPR176
piR-hsa-9206	GPR176
piR-hsa-30937	LOC100131089
piR-hsa-30937	LOC100131089
piR-hsa-17362	BMF
piR-hsa-14606	BMF
piR-hsa-17362	BMF
piR-hsa-14606	BMF
piR-hsa-17362	BMF
piR-hsa-14606	BMF
piR-hsa-17362	BMF
piR-hsa-14606	BMF
piR-hsa-10873	C15orf52
piR-hsa-22026	IVD
piR-hsa-15404	IVD
piR-hsa-21000	IVD
piR-hsa-26878	IVD
piR-hsa-22026	IVD
piR-hsa-15404	IVD
piR-hsa-21000	IVD
piR-hsa-26878	IVD
piR-hsa-16110	BAHD1
piR-hsa-16041	BAHD1
piR-hsa-5438	ZFYVE19
piR-hsa-5438	ZFYVE19
piR-hsa-5438	ZFYVE19
piR-hsa-5438	ZFYVE19
piR-hsa-17691	INO80
piR-hsa-21000	CHP1
piR-hsa-15405	CHP1
piR-hsa-15404	CHP1
piR-hsa-25027	OIP5
piR-hsa-20572	NDUFAF1
piR-hsa-23387	RTF1
piR-hsa-21000	MAPKBP1
piR-hsa-12399	MAPKBP1
piR-hsa-21000	MAPKBP1
piR-hsa-12399	MAPKBP1
piR-hsa-21000	MAPKBP1
piR-hsa-12399	MAPKBP1
piR-hsa-21000	MAPKBP1
piR-hsa-12399	MAPKBP1
piR-hsa-21000	MAPKBP1
piR-hsa-12399	MAPKBP1
piR-hsa-15405	PLA2G4E
piR-hsa-15404	PLA2G4E
piR-hsa-21000	PLA2G4E
piR-hsa-31671	VPS39
piR-hsa-32523	VPS39
piR-hsa-20018	CAPN3
piR-hsa-20018	CAPN3
piR-hsa-21884	ZNF106
piR-hsa-23387	ZNF106
piR-hsa-13634	LRRC57
piR-hsa-1748	LRRC57
piR-hsa-23387	HAUS2
piR-hsa-15406	HAUS2
piR-hsa-23387	HAUS2
piR-hsa-15406	HAUS2
piR-hsa-29183	STARD9
piR-hsa-16917	STARD9
piR-hsa-19076	CCNDBP1
piR-hsa-27032	CCNDBP1
piR-hsa-20273	CCNDBP1
piR-hsa-19076	CCNDBP1
piR-hsa-27032	CCNDBP1
piR-hsa-20273	CCNDBP1
piR-hsa-19076	CCNDBP1
piR-hsa-27032	CCNDBP1
piR-hsa-20273	CCNDBP1
piR-hsa-19076	CCNDBP1
piR-hsa-27032	CCNDBP1
piR-hsa-20273	CCNDBP1
piR-hsa-19076	CCNDBP1
piR-hsa-27032	CCNDBP1
piR-hsa-20273	CCNDBP1
piR-hsa-20232	ZSCAN29
piR-hsa-15405	ZSCAN29
piR-hsa-15404	ZSCAN29
piR-hsa-21000	ZSCAN29
piR-hsa-8720	TUBGCP4
piR-hsa-18049	TUBGCP4
piR-hsa-21000	TUBGCP4
piR-hsa-20274	TUBGCP4
piR-hsa-15406	TUBGCP4
piR-hsa-30714	TUBGCP4
piR-hsa-32594	TUBGCP4
piR-hsa-8656	TP53BP1
piR-hsa-17303	TP53BP1
piR-hsa-11921	TP53BP1
piR-hsa-8656	TP53BP1
piR-hsa-17303	TP53BP1
piR-hsa-11921	TP53BP1
piR-hsa-8656	TP53BP1
piR-hsa-17303	TP53BP1
piR-hsa-11921	TP53BP1
piR-hsa-23387	PPIP5K1
piR-hsa-21000	PPIP5K1
piR-hsa-22519	CATSPER2
piR-hsa-22519	CATSPER2
piR-hsa-22519	CATSPER2
piR-hsa-21000	CATSPER2P1
piR-hsa-15405	CATSPER2P1
piR-hsa-15404	CATSPER2P1
piR-hsa-22519	CATSPER2P1
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-8715	SERF2-C15ORF63
piR-hsa-8715	SERF2
piR-hsa-23457	SERF2
piR-hsa-23457	SERINC4
piR-hsa-23457	SERINC4
piR-hsa-25902	SPG11
piR-hsa-25902	SPG11
piR-hsa-15405	SLC28A2
piR-hsa-15404	SLC28A2
piR-hsa-21000	SLC28A2
piR-hsa-22415	SLC28A2
piR-hsa-21000	GATM-AS1
piR-hsa-18241	SLC30A4
piR-hsa-3831	SLC30A4
piR-hsa-11651	HMGN2P46
piR-hsa-30937	BLOC1S6
piR-hsa-15406	MYEF2
piR-hsa-22105	GALK2
piR-hsa-22105	GALK2
piR-hsa-23387	GABPB1-AS1
piR-hsa-21000	GABPB1-AS1
piR-hsa-18657	TRPM7
piR-hsa-15404	TRPM7
piR-hsa-23387	AP4E1
piR-hsa-23387	AP4E1
piR-hsa-21000	TNFAIP8L3
piR-hsa-1748	TMOD3
piR-hsa-21000	GNB5
piR-hsa-21000	GNB5
piR-hsa-8982	LOC100129973
piR-hsa-8982	MYO5C
piR-hsa-20283	ARPP19
piR-hsa-20282	ARPP19
piR-hsa-20281	ARPP19
piR-hsa-32653	ARPP19
piR-hsa-28244	ARPP19
piR-hsa-7221	WDR72
piR-hsa-30715	RAB27A
piR-hsa-22415	RAB27A
piR-hsa-21000	RAB27A
piR-hsa-30715	RAB27A
piR-hsa-22415	RAB27A
piR-hsa-21000	RAB27A
piR-hsa-30715	RAB27A
piR-hsa-22415	RAB27A
piR-hsa-21000	RAB27A
piR-hsa-30715	RAB27A
piR-hsa-22415	RAB27A
piR-hsa-21000	RAB27A
piR-hsa-16447	DYX1C1
piR-hsa-4356	ALDH1A2
piR-hsa-4356	ALDH1A2
piR-hsa-4356	ALDH1A2
piR-hsa-4356	ALDH1A2
piR-hsa-13786	RNF111
piR-hsa-13786	RNF111
piR-hsa-13786	RNF111
piR-hsa-13786	RNF111
piR-hsa-16791	CCNB2
piR-hsa-1464	CCNB2
piR-hsa-28962	LDHAL6B
piR-hsa-14581	TLN2
piR-hsa-19076	RPS27L
piR-hsa-23750	USP3
piR-hsa-23750	USP3
piR-hsa-30937	USP3
piR-hsa-23750	USP3
piR-hsa-23750	USP3
piR-hsa-22415	FBXL22
piR-hsa-28244	SNX1
piR-hsa-20281	SNX1
piR-hsa-32653	SNX1
piR-hsa-20284	SNX1
piR-hsa-527	SNX1
piR-hsa-7252	SNX1
piR-hsa-28244	SNX1
piR-hsa-20281	SNX1
piR-hsa-32653	SNX1
piR-hsa-20284	SNX1
piR-hsa-527	SNX1
piR-hsa-7252	SNX1
piR-hsa-28244	SNX1
piR-hsa-20281	SNX1
piR-hsa-32653	SNX1
piR-hsa-20284	SNX1
piR-hsa-527	SNX1
piR-hsa-7252	SNX1
piR-hsa-19207	SNX22
piR-hsa-15404	SNX22
piR-hsa-19207	SNX22
piR-hsa-15404	SNX22
piR-hsa-11192	CSNK1G1
piR-hsa-15226	CSNK1G1
piR-hsa-31763	CSNK1G1
piR-hsa-26542	ZNF609
piR-hsa-11932	ZNF609
piR-hsa-22229	ANKDD1A
piR-hsa-30937	MTFMT
piR-hsa-15406	MTFMT
piR-hsa-9059	MTFMT
piR-hsa-21000	SLC24A1
piR-hsa-21000	SLC24A1
piR-hsa-14209	MAP2K1
piR-hsa-1165	RPL4
piR-hsa-9014	RPL4
piR-hsa-26371	SNORD16
piR-hsa-9420	SMAD3
piR-hsa-9420	SMAD3
piR-hsa-9420	SMAD3
piR-hsa-9420	SMAD3
piR-hsa-26171	IQCH
piR-hsa-9059	UACA
piR-hsa-9059	UACA
piR-hsa-20271	LARP6
piR-hsa-16939	MYO9A
piR-hsa-9088	HEXA-AS1
piR-hsa-5425	GOLGA6B
piR-hsa-31041	GOLGA6B
piR-hsa-12761	GOLGA6B
piR-hsa-23376	BBS4
piR-hsa-30191	BBS4
piR-hsa-1308	BBS4
piR-hsa-23376	BBS4
piR-hsa-30191	BBS4
piR-hsa-1308	BBS4
piR-hsa-23376	BBS4
piR-hsa-30191	BBS4
piR-hsa-1308	BBS4
piR-hsa-23376	BBS4
piR-hsa-30191	BBS4
piR-hsa-1308	BBS4
piR-hsa-11406	NEO1
piR-hsa-8866	NEO1
piR-hsa-11406	NEO1
piR-hsa-8866	NEO1
piR-hsa-11406	NEO1
piR-hsa-8866	NEO1
piR-hsa-29152	HCN4
piR-hsa-3304	LOXL1-AS1
piR-hsa-3304	LOXL1-AS1
piR-hsa-3304	LOXL1-AS1
piR-hsa-3304	LOXL1-AS1
piR-hsa-3304	LOXL1-AS1
piR-hsa-12761	GOLGA6A
piR-hsa-31041	GOLGA6A
piR-hsa-5425	GOLGA6A
piR-hsa-15406	LOC283731
piR-hsa-11896	CCDC33
piR-hsa-9235	LOC440288
piR-hsa-23573	LOC440288
piR-hsa-9235	LOC440288
piR-hsa-23573	LOC440288
piR-hsa-21955	C15orf39
piR-hsa-5425	GOLGA6C
piR-hsa-31041	GOLGA6C
piR-hsa-12761	GOLGA6C
piR-hsa-23934	GOLGA6C
piR-hsa-5425	GOLGA6D
piR-hsa-31041	GOLGA6D
piR-hsa-12761	GOLGA6D
piR-hsa-2472	COMMD4
piR-hsa-11205	PEAK1
piR-hsa-4836	PEAK1
piR-hsa-27032	PEAK1
piR-hsa-20273	PEAK1
piR-hsa-4253	HMG20A
piR-hsa-21296	TBC1D2B
piR-hsa-498	TBC1D2B
piR-hsa-27717	TBC1D2B
piR-hsa-32385	TBC1D2B
piR-hsa-15382	TBC1D2B
piR-hsa-5476	TBC1D2B
piR-hsa-24337	TBC1D2B
piR-hsa-15020	TBC1D2B
piR-hsa-17950	TBC1D2B
piR-hsa-9626	TBC1D2B
piR-hsa-4446	TBC1D2B
piR-hsa-4411	TBC1D2B
piR-hsa-19394	TBC1D2B
piR-hsa-21296	TBC1D2B
piR-hsa-498	TBC1D2B
piR-hsa-27717	TBC1D2B
piR-hsa-32385	TBC1D2B
piR-hsa-15382	TBC1D2B
piR-hsa-5476	TBC1D2B
piR-hsa-24337	TBC1D2B
piR-hsa-15020	TBC1D2B
piR-hsa-17950	TBC1D2B
piR-hsa-9626	TBC1D2B
piR-hsa-4446	TBC1D2B
piR-hsa-4411	TBC1D2B
piR-hsa-19394	TBC1D2B
piR-hsa-19627	SH2D7
piR-hsa-19092	CHRNB4
piR-hsa-13967	CHRNB4
piR-hsa-9626	LOC646938
piR-hsa-27032	LOC283688
piR-hsa-23777	ARNT2
piR-hsa-27032	MESDC2
piR-hsa-15026	MESDC1
piR-hsa-16176	IL16
piR-hsa-3807	IL16
piR-hsa-13050	IL16
piR-hsa-16176	IL16
piR-hsa-3807	IL16
piR-hsa-13050	IL16
piR-hsa-16176	IL16
piR-hsa-3807	IL16
piR-hsa-13050	IL16
piR-hsa-12608	EFTUD1
piR-hsa-12608	EFTUD1
piR-hsa-23934	GOLGA6L10
piR-hsa-29016	GOLGA6L10
piR-hsa-5248	GOLGA6L10
piR-hsa-7478	GOLGA6L10
piR-hsa-7478	GOLGA6L9
piR-hsa-5248	GOLGA6L9
piR-hsa-23934	GOLGA6L9
piR-hsa-9567	LOC440297
piR-hsa-26824	LOC440297
piR-hsa-17938	LOC440297
piR-hsa-3514	LOC440297
piR-hsa-30516	LOC440297
piR-hsa-24111	LOC440297
piR-hsa-32481	LOC440297
piR-hsa-18576	LOC440297
piR-hsa-23623	LOC440297
piR-hsa-10075	LOC440297
piR-hsa-27658	LOC440297
piR-hsa-13707	LOC440297
piR-hsa-23309	LOC440297
piR-hsa-2880	LOC440297
piR-hsa-2879	LOC440297
piR-hsa-32371	LOC440297
piR-hsa-2878	LOC440297
piR-hsa-2877	LOC440297
piR-hsa-27205	LOC440297
piR-hsa-12135	LOC440297
piR-hsa-28485	LOC440297
piR-hsa-26490	LOC440297
piR-hsa-16057	LOC440297
piR-hsa-3657	LOC440297
piR-hsa-32787	LOC440297
piR-hsa-12221	LOC440297
piR-hsa-22383	LOC440297
piR-hsa-21916	LOC440297
piR-hsa-19960	LOC440297
piR-hsa-23127	LOC440297
piR-hsa-30146	LOC440297
piR-hsa-31519	LOC440297
piR-hsa-27601	LOC440297
piR-hsa-27472	LOC440297
piR-hsa-14065	LOC440297
piR-hsa-27118	LOC440297
piR-hsa-31547	LOC440297
piR-hsa-7609	LOC727849
piR-hsa-3218	LOC727849
piR-hsa-25563	LOC727849
piR-hsa-18974	LOC727849
piR-hsa-18973	LOC727849
piR-hsa-32354	LOC727849
piR-hsa-25664	LOC727849
piR-hsa-27079	LOC727849
piR-hsa-6024	LOC727849
piR-hsa-6025	LOC727849
piR-hsa-24111	LOC727849
piR-hsa-32481	LOC727849
piR-hsa-18576	LOC727849
piR-hsa-23623	LOC727849
piR-hsa-10075	LOC727849
piR-hsa-27658	LOC727849
piR-hsa-13707	LOC727849
piR-hsa-23309	LOC727849
piR-hsa-2880	LOC727849
piR-hsa-2879	LOC727849
piR-hsa-32371	LOC727849
piR-hsa-2878	LOC727849
piR-hsa-2877	LOC727849
piR-hsa-27205	LOC727849
piR-hsa-12135	LOC727849
piR-hsa-28485	LOC727849
piR-hsa-26490	LOC727849
piR-hsa-16057	LOC727849
piR-hsa-12308	LOC727849
piR-hsa-17114	LOC727849
piR-hsa-13592	LOC727849
piR-hsa-13591	LOC727849
piR-hsa-1093	LOC727849
piR-hsa-12821	LOC727849
piR-hsa-13509	LOC727849
piR-hsa-3657	LOC727849
piR-hsa-32787	LOC727849
piR-hsa-12221	LOC727849
piR-hsa-3444	LOC727849
piR-hsa-17290	LOC727849
piR-hsa-24836	LOC727849
piR-hsa-3707	LOC727849
piR-hsa-16795	LOC727849
piR-hsa-17311	LOC727849
piR-hsa-13003	LOC727849
piR-hsa-32387	LOC727849
piR-hsa-12300	LOC727849
piR-hsa-31519	LOC727849
piR-hsa-27601	LOC727849
piR-hsa-27472	LOC727849
piR-hsa-14041	LOC727849
piR-hsa-1957	LOC727849
piR-hsa-7609	AGSK1
piR-hsa-3218	AGSK1
piR-hsa-25563	AGSK1
piR-hsa-18974	AGSK1
piR-hsa-18973	AGSK1
piR-hsa-32354	AGSK1
piR-hsa-25664	AGSK1
piR-hsa-27079	AGSK1
piR-hsa-6024	AGSK1
piR-hsa-6025	AGSK1
piR-hsa-24111	AGSK1
piR-hsa-32481	AGSK1
piR-hsa-18576	AGSK1
piR-hsa-23623	AGSK1
piR-hsa-10075	AGSK1
piR-hsa-27658	AGSK1
piR-hsa-13707	AGSK1
piR-hsa-23309	AGSK1
piR-hsa-2880	AGSK1
piR-hsa-2879	AGSK1
piR-hsa-32371	AGSK1
piR-hsa-2878	AGSK1
piR-hsa-2877	AGSK1
piR-hsa-27205	AGSK1
piR-hsa-12135	AGSK1
piR-hsa-28485	AGSK1
piR-hsa-26490	AGSK1
piR-hsa-16057	AGSK1
piR-hsa-12308	AGSK1
piR-hsa-17114	AGSK1
piR-hsa-13592	AGSK1
piR-hsa-13591	AGSK1
piR-hsa-1093	AGSK1
piR-hsa-12821	AGSK1
piR-hsa-13509	AGSK1
piR-hsa-3657	AGSK1
piR-hsa-32787	AGSK1
piR-hsa-12221	AGSK1
piR-hsa-13003	AGSK1
piR-hsa-32387	AGSK1
piR-hsa-12300	AGSK1
piR-hsa-31519	AGSK1
piR-hsa-27601	AGSK1
piR-hsa-27472	AGSK1
piR-hsa-14041	AGSK1
piR-hsa-1957	AGSK1
piR-hsa-15118	AGSK1
piR-hsa-15117	AGSK1
piR-hsa-26493	AGSK1
piR-hsa-12750	RPS17
piR-hsa-12750	RPS17L
piR-hsa-1957	LOC727751
piR-hsa-27472	LOC727751
piR-hsa-31519	LOC727751
piR-hsa-27601	LOC727751
piR-hsa-12300	LOC727751
piR-hsa-13003	LOC727751
piR-hsa-32387	LOC727751
piR-hsa-17311	LOC727751
piR-hsa-16795	LOC727751
piR-hsa-3707	LOC727751
piR-hsa-24836	LOC727751
piR-hsa-17290	LOC727751
piR-hsa-3444	LOC727751
piR-hsa-12221	LOC727751
piR-hsa-3657	LOC727751
