"ABC_D"	"MNO_G"	"JKL_A"	"VXW_E"	"DEF_G"	"MNO_B"	"MNO_D"	"ABC_E"	"JKL_B"	"ABC_B"	"PQR_E"	"MNO_D"	"JKL_A"	"STU_E"	"PQR_A"	"ABC_G"	"GHI_D"	"MNO_G"	"MNO_A"	"GHI_E"	"GHI_D"	"VXW_E"	"VXW_D"	"MNO_G"	"STU_G"	"MNO_D"	"STU_D"	"ABC_A"	"PQR_D"	"VXW_E"
"60"	0.200037953627053	0.0237386792557041	NA	-0.426492794371818	NA	1.77815036196314	-0.755136569683896	1.01196347768358	1.65687215118801	-0.0234096189077073	0.176405349879101	-0.308539367267529	NA	0.586107862863976	-0.179871764568992	-1.21460237459291	1.20309207270634	0.81784493930709	-0.60772616721059	-0.144202027099541	0.746760350874411	1.6890041716953	0.260290287690767	-0.410561642384188	NA	0.0588347925925665	-0.486568403176978	1.68085223754291	-1.13222128839724	2.02739581300665
"61"	0.166425279876465	-0.51726839193913	-0.382911150147251	NA	NA	1.04817946083871	NA	0.583924572571049	NA	0.0577353852336672	-0.723869610396576	-0.369570737281659	0.457788977311813	0.435875200339146	1.0514587373617	-0.486786250413212	0.348687586161274	0.94985837749668	1.35057615760812	NA	-1.02280457771299	0.424488264774555	-0.66728169891494	NA	-1.14804089958435	-0.366158135884388	-0.553124137220594	0.429963787845213	0.474595425953502	NA
"62"	-1.19532310166196	-0.550241181399702	-1.53415484079444	0.288030404146047	NA	-0.299904478778519	-0.712215091515503	0.376409443954	1.64661366454779	0.922717453329325	NA	-1.62461799600984	-0.266142461295832	NA	0.32996662961954	NA	NA	NA	NA	NA	2.66301243072024	1.05960908179121	-0.344198478541529	0.322826594425364	0.153180144051465	-0.733773851376948	0.124575387894827	NA	0.329187627882592	0.696038540296978
"63"	-0.685521682192448	1.86847117450959	-1.63787568730072	NA	0.00151181413274218	-0.683551746950707	2.13508154007934	-1.68044840728616	NA	-0.339832287587289	0.878647618501654	-0.177084670068109	0.0784934091653237	-0.263682952886926	0.897307740953068	-0.179391255049035	-0.87290385151543	2.13454361340299	NA	1.10753394671421	0.174877075327867	NA	0.300787430743938	-0.706633839825167	-1.28537614298489	-0.38678998919998	0.761691393458265	-0.628606269304655	NA	0.783855092677899
"64"	0.754429891827184	0.689474148050587	0.216755853936895	2.01407411393034	0.322418865712387	NA	1.76318476018783	1.46156471017573	-0.325585763569858	0.903631543259721	NA	NA	0.117210277371185	-0.0151808835709926	-1.1547674988969	-0.101130793910616	1.17543895991694	-2.04553790345105	-2.64130430889897	0.911116908696595	0.657305385071409	-1.66036167636828	0.401645147679187	0.977265789848172	NA	0.240917964519981	2.24315326639031	NA	-0.707612979197406	1.05244279635757
"65"	-0.961248871731037	-0.206397124642272	NA	NA	NA	-1.99124351528197	-1.84465646843889	NA	1.03510256424143	0.512098697323537	NA	NA	0.219587735113386	0.164165691187566	0.56454587776197	1.88397893462228	1.66151653273606	NA	-0.506133005338216	NA	-2.08342956820672	0.222627364540454	-1.67760730852334	-0.0954905513669795	0.665559143913925	-1.06421218659048	-0.821284426550345	0.880262704523104	NA	1.30232613912507
"66"	-0.868990044884731	-1.40176273501618	0.262399414614668	NA	NA	0.613947820178689	1.331267335296	0.331727210289025	-0.354637164969208	0.20613310595437	-3.17526769886628	1.02141951979968	-0.714200904167618	NA	NA	NA	NA	-1.50331751946571	-1.44664776924274	-0.691188986296207	NA	NA	NA	NA	NA	-0.0559170609273107	1.32844419903751	NA	1.80786918870869	1.56981882369699
"67"	0.170030418063066	NA	NA	-0.734684129632342	-0.959992958071354	-0.531376378380826	NA	-0.0567918203681042	-0.810622763861881	-0.659177715809576	NA	-1.26907807464101	-0.490493640772528	0.882990565815463	1.48679263676332	0.66024797771511	NA	NA	-0.954312561250523	NA	-0.716565789174661	0.0782541095774632	-2.67427215015827	-1.39041879258091	NA	1.15368999543507	-1.65867568425997	-1.03874045211462	1.64270185892503	0.276327382168586
"68"	NA	0.620407451457398	-0.659232376166897	-2.16382487423481	0.918421044452057	-0.146376369130265	1.53786643360033	NA	-0.54834465310673	1.72163558816698	NA	-1.34528778777972	1.33848729730781	-0.0292652158896181	-2.44042816469024	-0.37499235372629	-1.19159855296042	0.406191378712578	0.430206058161576	0.0703182474484403	NA	-0.252363193540386	NA	NA	NA	NA	0.995381211299829	0.547714222039936	-0.131435745064146	-0.797757745252895
"69"	-0.238560658090268	1.14975801820305	1.50377765288572	0.239892366856518	NA	1.05570855826107	NA	-0.462862634806153	-0.990883380463553	0.152002161550078	0.492546262877425	1.00168564089451	NA	0.901080071997441	NA	1.21731082281857	-0.0440059293331001	0.717824132855614	-0.723443028473874	-0.593304492191598	NA	-0.367084376094972	NA	-0.324820538650268	0.173691682680071	0.501965483282869	0.435544939932621	-0.370124676257296	0.164468424185009	-0.729547650482033
"70"	-0.698804273065075	0.519419475160632	1.66306680085068	0.571290793527717	-0.685905603076688	1.17996549484234	-0.91854663629078	0.00212833922582792	-0.60437005637723	-2.25261917762935	-1.41671791372098	2.1474431417402	1.6602463023469	-1.32186435764021	2.0108360383349	0.656460822635046	0.873042235946272	-0.228972023828747	-0.0290386169120678	-1.78746494544046	-0.359777379680262	NA	-1.7792537794907	-0.473084815701903	-0.755336539040035	0.19823336732873	0.00565193270181256	2.14166633577475	-0.705711983872671	NA
"71"	1.20847406122883	-0.582391063993003	0.42242009663187	0.333176779592485	0.0725410339289781	1.5378215291988	NA	1.28650384735187	-0.254340968513375	-0.618120512762739	-0.653658551345193	1.16661364542158	-1.59533549183643	-1.92026886325423	-0.835940823640698	-0.345740782611913	NA	-1.29785858816085	0.914694964779933	0.545086134615077	0.567815522740701	0.964826156368879	-1.12252217281177	0.233925828878428	-1.4486290818158	2.05776637941668	-0.39335071129458	0.0134518824673208	-0.0691127288569245	-1.3752036084033
"72"	NA	-0.0973106135659512	0.940275852426421	0.251983581814054	NA	1.87856493314709	NA	-0.0458375332324693	-0.526394604990735	0.15072429091449	NA	0.681787133585908	-0.104716661509635	0.269937336861402	2.49981272701983	0.149066821121188	NA	-0.177094110272628	0.109667995781198	0.0808324986717976	0.563184900481377	-1.53316052226001	-1.07074740779516	-2.73651732725269	NA	0.434528926859468	0.207182708468626	-0.68586651455162	NA	-0.189746158853808
"73"	2.53452449209267	0.59905838554405	1.4442198100607	-0.469441914384115	-0.201946447558909	NA	NA	-0.388588489313418	-1.32131283973509	0.275679267136565	-0.382680587117885	-0.62724288594023	-0.256097792634971	-0.953304384778928	-0.0174099228353764	NA	-0.2045340394584	NA	NA	1.1878168137596	-0.430063152278629	0.315660952562848	NA	0.145607363379822	-1.22893864133626	-1.16107556639919	NA	1.13869604763978	NA	-0.915029130095367
"74"	-0.61941684626379	0.0555898055165197	0.215334732543235	NA	NA	-0.39407487537707	0.466690555599444	0.802606947652516	-0.837273331419536	NA	NA	-0.24962001449814	-0.879275911774974	-1.93191500492379	-1.1873686355672	1.13049712677649	NA	0.728014509254451	1.16790361968867	NA	-0.232820874563698	-1.33722624132529	NA	0.955348604708459	1.54754811936199	0.279556254031227	0.58260443651371	1.05936342170478	2.32289336549795	-0.168810882166712
"75"	0.337565880865207	0.500844472856541	0.482508656348079	-1.61887213197264	0.373193455947856	0.380259051131524	NA	NA	-0.0868088317803015	-0.622702935145435	1.04274397861091	-1.28299196599035	0.338489333009017	0.276594991041564	NA	NA	-0.531863451440044	NA	-0.0645939532570909	0.245963947247147	-0.819767081614624	-0.901867929747637	0.203050230891841	NA	-0.59437690158688	NA	0.234095005579529	-0.703840472958638	-0.0401609480904288	-1.25383537656992
"76"	-0.240466691955798	-0.871472066631269	-1.27465320121144	-1.16043503567588	-1.57003864888493	-2.00432957588591	-0.657890775725897	-0.551105162349835	-0.0851033432692648	0.222049972763096	NA	0.941684387856866	-1.70110527036614	1.16182197580369	0.59509496013797	0.728276126506938	-0.935799720233045	0.925921544976982	0.562853402796443	0.1526638551806	0.38376523627734	1.06167997173589	0.697635899610569	0.194267185093782	-0.370504152108581	-1.76754951799073	NA	0.562254620043903	0.95241109233253	-1.5467405615024
"77"	0.295652624339802	0.24016818489557	-0.967119009224485	0.981898963171883	NA	-0.493378242399674	NA	-1.63392825351582	-0.457402764603148	0.650687118382565	1.00055296428213	NA	0.463419299080166	-1.75135794643447	-1.8694057675862	NA	0.570297007550433	-0.105492030721794	NA	-0.291707132316448	0.401765960216516	-0.0541678537042601	0.863363170595947	-0.56523785074053	-0.376702252200696	0.943344678563034	-0.918322136440664	-1.19517820055137	NA	-1.57305087241797
"78"	0.930229902467492	-1.34177414782737	1.20663982568182	-0.608188875654455	-0.758584823749477	NA	-0.533080695529843	0.650693041220785	0.349020163940067	1.10759125113969	0.719223358046244	1.17029182923988	0.62590135015753	0.894481737226815	2.19671946430718	0.634910552213537	1.31272357205479	-0.0777109750950721	NA	NA	0.857732952787394	-1.30835352237382	NA	0.585903256025086	-1.72410221105555	0.152025320692398	-0.132496225189723	NA	-1.81468166400803	NA
"79"	1.81322894299202	-1.19019345789133	0.0899068136088787	-1.18199504400976	-0.454737425918242	1.32349323997157	1.29258815172817	NA	0.76605265487096	NA	NA	-1.31951661106347	-1.46223049730071	1.15871714700414	-0.449052663596121	0.697480651683325	NA	NA	0.093393846013033	-0.109610734099842	0.376922061922771	2.4248477958165	NA	-1.06325153487362	-0.708030999875378	-3.35091869298827	-0.712759229057455	0.0926458624403995	0.363414425850378	1.91392785277387
"80"	0.139216812561673	0.697618013241217	-0.0875222546738826	NA	NA	-1.41299333528472	0.212099931462124	NA	2.41597366883313	0.334671302210913	-0.785228810357733	-2.00368876640655	-0.1851510267972	0.776426507722214	NA	NA	-0.296596304489126	-0.734615012881626	-0.153477081750365	NA	-0.835196390610636	-0.550228743508576	0.364475176158789	0.711051079261068	-0.171765421051608	0.0499285917094398	-0.125617711399588	-0.544430197452522	-0.472856956203653	NA
"81"	0.525533100966333	-0.473697536221318	-0.0432083839890426	NA	0.195063615471287	-0.184970197419252	0.172095341747067	-0.682946385800449	-1.63262449608428	0.242573536841772	-0.305663430188322	1.85048939240293	1.79499564994126	NA	-0.639070022884188	0.506196694515417	NA	-0.351000677362944	0.605718429968564	0.736514432104031	-0.0945949699622592	NA	-0.300195070439773	-0.0236535178572843	-0.315547966686617	-0.0840147710718855	NA	-0.544262676268306	-0.338522753116072	NA
"82"	-0.0948446579602226	-1.09219024580958	1.20491786538823	-0.139112159950657	-1.17491052764415	0.960885431516647	2.15627416544651	NA	-1.56229760015744	1.97872866781468	-0.168169463846933	NA	-0.579592122667742	0.360156472382453	NA	0.799120482309426	0.637935558474705	-0.438493523055624	NA	NA	0.761042265270076	NA	0.354747442899936	-0.33325955047053	NA	-1.5511257232723	NA	-0.177272238363036	0.00937612123526699	-0.929624223627262
"83"	NA	NA	-1.33312406055297	NA	2.6798585860048	1.42511403657642	NA	NA	1.16680919422695	0.307312861046192	-1.06877019740036	NA	0.563050646048715	0.839377374662164	0.21783017163601	-0.835031518024949	-0.643009416730498	NA	2.80225295580584	0.319979086052408	-0.876961606091922	NA	0.983302932044137	NA	2.05994005787744	-0.549085391399808	-1.48828239654882	-0.912504776758343	0.562392883604473	-0.369880075157097
"84"	-1.03850287327985	0.742227281755874	-0.227126101985588	-1.8230873391307	0.960621146213224	-0.375381100937396	2.01928337396578	1.93297667956862	NA	-0.298609436998312	-0.411881147735759	-0.146999567661906	NA	NA	-0.89898278390464	-2.20383256918556	-0.592515910118599	1.77870624562595	NA	-0.657706260784065	-0.136065633070667	NA	NA	1.00212051308314	NA	0.907518676468933	-0.759533936801419	-0.816522730249904	0.74094537563965	0.744487862455606
"85"	1.05174125690854	-0.343272333569185	-0.541077982448459	-0.944380720696545	NA	-0.104208516816364	-0.995162526260418	NA	0.695929264287103	NA	1.47662529680124	-0.763665099382968	0.118365177127289	-1.54111647486453	0.323534057112102	0.244673852059838	NA	NA	NA	-0.742933744997436	0.270974335384255	-1.49926184708577	NA	1.38019136443033	0.652376416831048	1.17500497665398	-0.410062233249551	NA	-1.25708417979046	0.277710864292052
"86"	-0.940121959048931	-0.411949021369046	0.285177608256453	NA	0.445551160277656	-0.599719850837285	0.138408820865772	-0.380632609252481	-1.06757118934886	1.59368722493414	0.614591525624474	NA	0.938712441518899	0.211503684626919	-0.0244713799799382	0.923344386286553	0.882783993568923	-1.32905014949425	0.740381372564642	0.229213596143793	1.46542578746683	-0.678944206785653	0.713038275396481	0.663292979545684	-0.599950419975932	0.461946890533665	1.58854714177757	0.67960478966575	NA	0.0761264887162162
"87"	0.944437229020857	0.00377256723170221	1.25913283275456	-0.708660970058527	0.0488434141304021	NA	0.440329267441371	0.18300677483029	-1.23334611191126	0.846707431101913	-0.651892680904202	-0.383216095126862	-1.30583338960014	0.91863766671905	-0.966226047862681	NA	1.43227773595161	NA	0.524691191996963	-0.0694347961488819	0.987864090959814	-1.07437499330782	-0.149381458335213	0.670204147673931	0.653298594585167	0.0145076854170011	NA	-0.840411177942967	NA	0.353366008180227
"88"	-1.16032613778429	-1.56007196072443	-1.82488065863818	-0.572499584544504	0.969296495484879	-0.48988562490175	-1.23489732125902	0.457137600679843	-0.549100891367339	-0.0461485695867771	-0.187854540759361	0.696496314164981	-0.339987495348435	0.475550853771631	1.72643735349084	-0.963003712871287	-0.0438027604204135	-0.661021366220198	-1.63426726274147	NA	1.38275399587937	-0.797489461113891	0.429981345844209	NA	-1.68398944968266	NA	-1.51150846207487	-1.47737274119456	1.30525911211803	0.0731438675037094
"89"	0.288514313644589	1.01071075242696	0.377115324279081	-1.56812692160321	NA	0.157699750996872	NA	-1.34502952156867	-0.999986251258573	NA	-0.0537394551983357	NA	-0.103894749395721	-0.570413184476523	-1.00692059215918	-1.40934095758224	-1.15448497630756	NA	0.584740267892774	-0.147074046915979	-0.487088136403118	1.13308164337447	1.9238508487626	-0.073642684220551	0.137801442917688	NA	NA	1.92066497527725	-0.109495192780677	NA
"90"	-0.468702838770967	0.094353648854964	-0.162480525413151	-0.322090958759886	-1.94612009358974	NA	1.48050533660803	-1.931740061914	-0.871342940323948	-0.393494797195959	0.982602940056584	0.549687202418219	-1.17564188999899	1.95318886973989	-0.984181129032792	0.527897637121081	-0.471816609320724	-0.296023448477886	-0.46017980410764	-0.45759890883244	-0.491452289723517	-0.680612540219023	-0.052817996205963	NA	1.61188089414409	-1.37020912258987	-0.432474981648293	0.789452172581432	0.726204920283457	-0.434199962918689
"91"	-1.04156475538268	0.895754150713289	-0.268421094891658	-0.480218763229884	0.0361669818059421	NA	-1.24812765850962	-0.477062257961179	0.696461563950873	-1.00805021938017	0.80083931906899	1.01004528729885	NA	-0.088683454529783	-1.45399596885198	-1.16123538214613	-0.99999370536635	1.54845739659252	-1.20598288140159	0.637516492047862	0.809329629889632	1.5062646434271	0.384106639797237	NA	1.26305750948415	NA	0.528151311671785	0.0545083347133039	-1.55344962178379	0.147203959957707
"92"	NA	0.649509055764546	-1.11078035860193	1.44067673974628	-0.50895849723436	-2.62788202745854	-1.73422386227405	NA	-0.568447346508086	0.589796524072694	0.395614335595723	-0.936393874356133	-1.49355752204639	NA	-0.159893410886031	0.793119831861444	0.641985577006345	-1.19805881508014	0.826701288408091	-0.834583933876795	0.362665034346742	-0.504894235030794	-0.646003544919704	0.408704875999785	1.06524919835314	2.1494052827815	0.2116387555533	0.0469786749547466	NA	NA
"93"	0.485501557134362	2.00300656157564	0.661265838951956	-1.8632831204651	0.466628749406599	0.568688527881647	-0.818430653416995	0.75620620665187	1.15180938277015	-0.50802872288857	NA	-0.190535679377961	-2.00998479363367	NA	-1.41046960376335	0.0850799729357162	0.299893226097639	NA	-0.412981019216265	-0.556078216416965	NA	-1.59243009819073	-0.242200682837195	0.137545496833245	0.727488203808405	-0.270118604609386	-0.751520393250274	NA	-0.757147907264723	-1.43251719463818
"94"	-0.476056482089846	1.13869600550168	-1.14013121769925	-0.964484313838608	1.31580505657083	0.508684200020403	0.842357438517157	NA	-0.349497583485203	0.718157280756786	-1.44928150996907	1.92226503266838	-0.132887899524775	0.10490605761367	0.519203088981327	-0.84010213940237	1.32556180739111	-0.384839346226418	-0.358431987692263	-0.0942433740660298	1.51675145534015	-0.874650118607726	NA	-1.78266398482036	NA	-0.292224569385846	NA	-1.36787050193889	-0.675704049717506	1.56271358025646
"95"	NA	0.772466913362063	-1.72346734486858	0.457952915785187	-0.123358922615176	1.12327554773877	NA	-0.15324984867392	0.22535014367627	-1.14864649727937	0.0524903783840163	-0.235215296402596	NA	1.07024474807134	-1.49117151476662	1.94633450234542	NA	0.770454085364889	-0.17276648721058	-1.22012092985894	0.424153360439878	0.183614785644378	-0.596150124193264	NA	NA	1.60968842501069	-0.0886624593810396	-0.194050410717869	1.75680056119142	1.51286617937987
"96"	-0.292980049325614	0.372597994306262	NA	-0.44081545130539	NA	NA	1.12216286006722	0.607288294003854	NA	NA	-0.874328348610982	NA	-1.78847562099053	-1.46365876107947	0.0306736471296789	-0.250342794436023	-1.09811253740956	-1.36903223378336	1.24645118970842	0.580396340246321	-0.260452379197944	1.37082269614027	1.50113287516386	NA	-0.276599493705943	-0.668240504222304	0.83686994591114	NA	NA	0.997510832751336
"97"	-1.05546074988155	-0.500457571110981	NA	NA	NA	-0.0696868332484198	-0.924795827149544	1.02552364504973	NA	1.31232176648603	-1.20621874338343	NA	0.0513354449235556	-0.714437164435631	0.428597919349311	2.04680727791928	0.42027917121101	NA	0.144839249143309	1.29919162549998	NA	-0.214990798259565	0.979257959573906	-2.13353148300548	NA	-0.968065929908446	-0.268936915272704	0.0312594057117253	-0.321910169266165	-0.489981939339339
"98"	-2.10477029554454	NA	0.378920842797731	0.0149315464317131	-0.392783755087619	1.77310748447499	-0.347001456076989	NA	0.739488637792125	NA	1.60540314572952	-0.46602959113528	NA	-1.39298238984455	NA	-0.0259279258937321	1.57723890359795	0.864504202762795	NA	0.47441034722362	NA	-1.90291276394364	-0.759044337555701	-1.16111453327095	0.180183094333834	2.02383033193474	-0.416353453288134	0.31714015447552	-1.31221617644476	0.41305959494965
"99"	-1.54536370568602	-0.845134666820754	1.04644341121253	1.76704849915558	-0.500694348962018	NA	NA	-0.291649458216912	-0.237016034912849	-0.0775197886801558	0.0490832057346652	-1.01952457551616	-0.371352438274794	-0.316364884813118	NA	-0.937797614927316	0.295997279621817	-0.82777931510278	NA	-0.263158324682102	0.573364796670165	1.07273611616275	1.3195032470151	-1.253951286645	0.774565472940622	0.201328604863375	-1.81866116424149	0.376672571751089	1.25972592619837	0.549564793447271
"100"	NA	0.667525801154148	NA	-0.222070599600139	0.511101617436938	NA	0.152956945249701	-0.649702428046472	-0.844547260354573	0.362612719644214	1.3429002680865	-1.10872110228206	-1.59717652916844	1.3935888591767	1.05062659322375	1.29977976913258	NA	NA	0.801449252275656	NA	-1.15764873446145	-1.02816158870666	-0.414683565247026	0.878925881947421	-0.0628739034706762	-3.11306298260047	NA	0.642729543200774	-0.968615194558664	-0.524311134068117
